kind,etag,id,snippet.channelId,snippet.videoId,snippet.topLevelComment.kind,snippet.topLevelComment.etag,snippet.topLevelComment.id,snippet.topLevelComment.snippet.channelId,snippet.topLevelComment.snippet.videoId,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.authorDisplayName,snippet.topLevelComment.snippet.authorProfileImageUrl,snippet.topLevelComment.snippet.authorChannelUrl,snippet.topLevelComment.snippet.authorChannelId.value,snippet.topLevelComment.snippet.canRate,snippet.topLevelComment.snippet.viewerRating,snippet.topLevelComment.snippet.likeCount,snippet.topLevelComment.snippet.publishedAt,snippet.topLevelComment.snippet.updatedAt,snippet.canReply,snippet.totalReplyCount,snippet.isPublic,replies.comments,snippet.textDisplay,snippet.textOriginal,snippet.parentId,snippet.authorDisplayName,snippet.authorProfileImageUrl,snippet.authorChannelUrl,snippet.authorChannelId.value,snippet.canRate,snippet.viewerRating,snippet.likeCount,snippet.publishedAt,snippet.updatedAt
youtube#commentThread,35SzVbfAjbh-WxxI6CDcz8jJalE,Ugz0QmXyVLSM0nUK7kB4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,youtube#comment,yopv5G2xkuk2ZN4mdQMDcEtKmS4,Ugz0QmXyVLSM0nUK7kB4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,"Me gusta su podcast, pero solo he escuchado los que están en Youtube, por favor suban todos los capítulos de Spotify a YouTube, muchas gracias","Me gusta su podcast, pero solo he escuchado los que están en Youtube, por favor suban todos los capítulos de Spotify a YouTube, muchas gracias",@fabianbecerra2272,https://yt3.ggpht.com/ytc/AIdro_nTXgELBQMWE4Ir8svSdi0RIoWd-SfyZM3_Svweath2GHOO=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@fabianbecerra2272,UC3In6JIjltN9q3vYip-nhbA,True,none,0.0,2024-07-15T12:41:43Z,2024-07-15T12:41:43Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,D5l-LBB9fD-VlBImz-EN9K8mTmM,UgyJhRBhVcbyStZdxjR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,youtube#comment,avm1UM6tZkxbnMkp59t7_36GZrk,UgyJhRBhVcbyStZdxjR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,weeeeey,weeeeey,@SantiagoItzcoatl,https://yt3.ggpht.com/ytc/AIdro_kNp7nO6H8vr_5I7bvyKls8Xw92PscyLo7G5HayDsfReTY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@SantiagoItzcoatl,UCbDEMBgOeP90oPLWs7-FDvQ,True,none,0.0,2024-05-26T21:41:04Z,2024-05-26T21:41:04Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,iKN6FQSPLo3xUlizd--6R0h2SN8,UgzT1q2am7kMEM5ckDp4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,youtube#comment,g6vw71KL8rJyQPLYPCUCm4O6rbA,UgzT1q2am7kMEM5ckDp4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,Les voy a enviar una foto de TARAPACA,Les voy a enviar una foto de TARAPACA,@Sonyeke_1,https://yt3.ggpht.com/LbaGDpq2Z-xKWB2ll8EsNzoUarz3MIX_bQpOXUPBp9uzneST04rMzp1HP33C4Hj2BhhlA8fT3g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Sonyeke_1,UCPfzEUeII0UXFcf2t01dClA,True,none,0.0,2024-05-23T22:06:21Z,2024-05-23T22:06:21Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,hkErqy7RZOwAKS6YyNXqwPFTCAg,Ugyckucg38lqZFdZhaR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,youtube#comment,soQFV-F5m7bRA03fMjI1IoKQrGs,Ugyckucg38lqZFdZhaR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,Entonces Teca esta  solterooooooooooooooo! ❤  woooooo,Entonces Teca esta  solterooooooooooooooo! ❤  woooooo,@alejandranavarro464,https://yt3.ggpht.com/_IdCNA3l2e4QZ175cWoUUzp_EG53aDHwC_Kf940vrAgfK75Vhph_tJ7B2vNTFBL_NeC3mbxf4A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@alejandranavarro464,UCwfZIbgLOHYsNdWFfiMmfHg,True,none,0.0,2024-05-05T09:24:57Z,2024-05-05T09:24:57Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,9c50dNDxQ96ZYyFK1aeJYj4ofnQ,UgzhZHVt-tEbDpbCvtB4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,youtube#comment,wLebngIiKaOrIw1ibNjosSTEyFc,UgzhZHVt-tEbDpbCvtB4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,"Me encantan sus podcast, los escucho en spotify cuando viajo al trabajo! Cuando los conoci todavia usaban los microfonos viejos😂<br>Los felicito por terrible laburo que hacen y la onda que le ponen<br>Saludos desde Argentina💛","Me encantan sus podcast, los escucho en spotify cuando viajo al trabajo! Cuando los conoci todavia usaban los microfonos viejos😂
Los felicito por terrible laburo que hacen y la onda que le ponen
Saludos desde Argentina💛",@fiorellamartinez873,https://yt3.ggpht.com/ytc/AIdro_nrymCrT3X9YajJM76jpe6tbXiDBSZCZEMUolQsOPxUDLae=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@fiorellamartinez873,UC_aIjI_NTlEUd_zFkmTcpJQ,True,none,0.0,2024-04-21T21:09:08Z,2024-04-21T21:09:08Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,IMWj7jiP7fhzDhqcKehNq9rqub8,UgwrcWmR1WFRrp1eNDV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,youtube#comment,tlvH3P8DBKfnhP7nvu0Tdd_VQOY,UgwrcWmR1WFRrp1eNDV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,"Les dejo el mismo comentario que en iPodcast pero sé que no lo verán lol así que les quería felicitar porque los sigo fielmente desde el capítulo número ocho! 👏🏻 Un saludote desde Colombia, espero algún día verlos. <br><br>Dejaré la vergüenza y les comentaré más seguido! 🇨🇴","Les dejo el mismo comentario que en iPodcast pero sé que no lo verán lol así que les quería felicitar porque los sigo fielmente desde el capítulo número ocho! 👏🏻 Un saludote desde Colombia, espero algún día verlos. 

Dejaré la vergüenza y les comentaré más seguido! 🇨🇴",@angelicaaixag,https://yt3.ggpht.com/ytc/AIdro_n_VMYnmDVZNkFUrFDYjXiSC5c5XUc-n5cSg6jMZ6dC59w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@angelicaaixag,UCvVTDVH4NsYshCKLKYdhM2Q,True,none,0.0,2024-04-21T14:07:13Z,2024-04-21T14:07:13Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,tJE1ktJ7jmnk1YavbnCxkIusEIc,UgwYysDGryEsZbRTAU14AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,youtube#comment,3sn6c7a7MjPlXjpqK5M5T12G4sE,UgwYysDGryEsZbRTAU14AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,Va a llegar el podcast de la guerra de China vs Taiwan y la de la guerra del medio oriente y seguiremos esperando la tercera parte del imperio japones 😁,Va a llegar el podcast de la guerra de China vs Taiwan y la de la guerra del medio oriente y seguiremos esperando la tercera parte del imperio japones 😁,@everlopez7073,https://yt3.ggpht.com/ytc/AIdro_k6fw9vKcDAuvnXi9WsgEk15f_HmEcmvBbTx6hiZGL2B7w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@everlopez7073,UCXvmnkFrELyixdcNFadRfdA,True,none,0.0,2024-04-17T15:58:46Z,2024-04-17T15:58:46Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,UlHWlQZ-fmWV3eq8x2qHGL4iGx0,UgxFEqcV0iismXwJim54AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,youtube#comment,-o035aZfxMhu0CoQVnr6veEpXPc,UgxFEqcV0iismXwJim54AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,❤,❤,@miguelleal4920,https://yt3.ggpht.com/ytc/AIdro_lomUyWLDjs8BbUtU7XjeNNoFg76Ai22p5huLPehaLTKxY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@miguelleal4920,UCvHySKELM8S4ZWFUETyoTRA,True,none,0.0,2024-04-15T14:48:27Z,2024-04-15T14:48:27Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,fy-Sknelczt9bS6WJw9yvjRrGcQ,UgxHA8_iEUSeBgZTsup4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,youtube#comment,T7yK109D4mZ3mv1eZQ-zmcL6plY,UgxHA8_iEUSeBgZTsup4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,Profirió Díaz por fi,Profirió Díaz por fi,@lizbethavendano9341,https://yt3.ggpht.com/ytc/AIdro_lUZp9TH0pl3f7kc8j9U4jJ4YWhEacA_RH52EZnvuo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@lizbethavendano9341,UCrwBHZiV3ohnj4DD3pGIxvQ,True,none,0.0,2024-04-13T17:01:32Z,2024-04-13T17:01:32Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,OXooVse9x9PNHG9udr1VR8H6yC0,UgwmDUx8tVunEB6fjH14AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,youtube#comment,TgSp8gwgR5nZhm77ZuftXwhBjNU,UgwmDUx8tVunEB6fjH14AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,Aquí Colombia presente ✌🏼🇨🇴. Me encanta la historia y ustedes la hacen muy sabrosa. Gracias y larga vida a Historia para tontos!!,Aquí Colombia presente ✌🏼🇨🇴. Me encanta la historia y ustedes la hacen muy sabrosa. Gracias y larga vida a Historia para tontos!!,@ashckraky,https://yt3.ggpht.com/ytc/AIdro_l6m0F-8T5ULJ8Ehz07yAWSXuZmjn_GtSyNC_ovXA3n9FEh=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ashckraky,UCnLRSzbANNXdlRfDyDswT6w,True,none,1.0,2024-04-13T16:55:26Z,2024-04-13T16:55:26Z,True,0.0,True,,,,,,,,,,,,,
